image,pins,outputs
440.npy,"[(38, 9), (0, 0), (44, 31), (47, 38), (58, 36), (59, 5), (75, 29), (3, 58), (23, 35), (71, 57), (77, 21), (74, 65), (29, 82), (11, 83), (0, 62), (22, 83), (67, 9), (27, 71), (34, 32), (90, 46), (81, 42), (89, 59), (6, 48), (82, 66), (16, 61), (41, 93), (58, 35), (94, 15), (72, 40), (67, 6), (63, 89), (7, 20), (91, 14), (29, 85), (68, 50), (31, 95), (14, 25), (37, 51), (70, 69), (94, 99), (22, 9), (92, 17), (64, 19), (84, 54), (21, 80), (71, 30), (94, 63), (48, 40), (62, 76), (74, 73), (37, 10), (32, 68), (21, 41), (29, 14), (23, 39), (80, 61), (77, 76), (4, 6), (32, 44), (90, 63), (49, 32), (12, 85), (88, 99), (99, 56), (81, 15), (85, 5), (76, 63), (64, 27), (85, 91), (44, 5), (87, 82), (40, 28), (66, 51), (61, 36), (80, 21), (78, 97), (79, 16), (43, 48), (12, 21), (6, 3), (88, 17), (57, 62), (76, 67), (23, 25), (36, 84), (63, 81), (63, 9), (59, 86), (48, 75), (69, 71), (65, 48), (89, 53), (41, 1), (54, 49), (40, 29), (90, 28), (42, 68), (17, 14), (29, 22), (0, 10)]","[0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 3, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 2, 3]"
441.npy,"[(48, 48), (66, 76), (29, 95), (79, 14), (45, 76), (85, 17), (49, 15), (28, 93), (98, 76), (4, 57), (32, 37), (1, 14), (36, 29), (53, 33), (39, 14), (57, 76), (28, 64), (10, 48), (94, 80), (36, 66), (67, 61), (64, 40), (77, 7), (39, 65), (81, 59), (22, 70), (20, 71), (67, 36), (91, 49), (15, 31), (15, 73), (1, 1), (64, 66), (0, 63), (32, 20), (51, 51), (24, 14), (79, 71), (17, 32), (75, 67), (27, 74), (45, 3), (22, 2), (84, 3), (67, 26), (57, 66), (54, 58), (58, 32), (59, 21), (17, 83), (52, 49), (87, 62), (40, 47), (88, 93), (8, 14), (34, 0), (14, 47), (62, 98), (16, 23), (47, 20), (66, 36), (5, 94), (34, 62), (72, 55), (87, 39), (10, 51), (47, 9), (54, 95), (58, 32), (52, 12), (25, 99), (24, 0), (21, 62), (56, 39), (27, 70), (78, 1), (88, 56), (46, 36), (4, 63), (95, 16), (63, 94), (39, 26), (14, 19), (71, 40), (7, 10), (70, 4), (22, 59), (83, 68), (73, 73), (94, 8), (33, 6), (80, 38), (36, 27), (26, 37), (72, 92), (58, 42), (8, 53), (92, 92), (49, 99), (57, 93)]","[4, 3, 0, 5, 1, 0, 2, 0, 3, 0, 2, 0, 5, 3, 2, 1, 3, 0, 2, 3, 6, 0, 3, 2, 4, 0, 0, 0, 3, 0, 0, 0, 2, 0, 2, 2, 1, 1, 0, 6, 0, 3, 0, 3, 5, 1, 3, 3, 8, 0, 2, 1, 3, 1, 0, 4, 0, 2, 0, 5, 0, 0, 4, 3, 3, 0, 6, 2, 2, 3, 0, 0, 0, 3, 2, 1, 4, 4, 0, 0, 2, 4, 0, 2, 0, 3, 0, 1, 4, 1, 3, 2, 2, 0, 1, 2, 0, 6, 3, 3]"
442.npy,"[(59, 9), (46, 18), (72, 23), (34, 38), (71, 50), (98, 70), (95, 24), (2, 43), (88, 62), (56, 25), (15, 49), (88, 8), (14, 92), (43, 50), (29, 33), (13, 75), (90, 40), (87, 87), (81, 63), (28, 58), (47, 52), (92, 73), (54, 65), (85, 7), (78, 62), (4, 8), (11, 8), (30, 15), (39, 30), (79, 72), (95, 12), (68, 87), (17, 17), (68, 52), (83, 15), (57, 97), (12, 43), (28, 9), (60, 22), (37, 15), (80, 31), (42, 63), (37, 9), (85, 99), (57, 46), (26, 42), (28, 25), (23, 83), (28, 42), (19, 58), (86, 84), (74, 25), (12, 78), (22, 62), (67, 92), (73, 39), (23, 4), (13, 81), (48, 67), (23, 6), (58, 38), (77, 0), (5, 90), (10, 75), (11, 72), (52, 22), (0, 47), (99, 66), (33, 71), (92, 42), (41, 12), (47, 7), (68, 87), (8, 27), (72, 31), (59, 68), (94, 74), (88, 52), (87, 79), (6, 34), (74, 35), (95, 61), (1, 89), (5, 12), (2, 52), (98, 36), (42, 61), (19, 33), (52, 8), (24, 42), (30, 23), (72, 67), (49, 16), (59, 86), (92, 52), (79, 33), (32, 34), (66, 61), (73, 30), (48, 81)]","[2, 3, 0, 1, 0, 0, 0, 1, 0, 1, 2, 0, 2, 4, 2, 3, 0, 0, 0, 3, 3, 0, 3, 0, 0, 4, 3, 1, 2, 0, 0, 1, 2, 1, 0, 1, 1, 2, 1, 1, 0, 5, 2, 0, 1, 1, 2, 3, 1, 1, 0, 0, 1, 3, 2, 0, 1, 1, 5, 1, 0, 0, 2, 1, 2, 1, 1, 0, 2, 0, 2, 1, 1, 2, 0, 1, 0, 0, 0, 2, 0, 0, 2, 3, 1, 0, 5, 1, 2, 1, 2, 0, 2, 2, 0, 0, 2, 2, 0, 2]"
443.npy,"[(0, 71), (65, 14), (28, 19), (73, 12), (4, 42), (79, 44), (16, 76), (88, 61), (44, 64), (13, 46), (59, 74), (97, 97), (10, 80), (95, 61), (99, 23), (57, 27), (65, 96), (65, 61), (59, 56), (85, 57), (27, 15), (37, 82), (80, 2), (58, 61), (3, 91), (63, 50), (72, 45), (89, 87), (75, 29), (68, 86), (97, 61), (99, 25), (80, 37), (2, 60), (78, 57), (39, 38), (35, 63), (43, 97), (28, 32), (25, 87), (18, 44), (31, 34), (3, 10), (70, 22), (2, 54), (12, 25), (64, 99), (73, 55), (48, 63), (49, 1), (19, 54), (35, 85), (64, 38), (31, 14), (30, 3), (88, 98), (69, 31), (48, 19), (22, 49), (46, 49), (25, 28), (58, 81), (53, 72), (20, 64), (54, 19), (76, 22), (7, 85), (88, 51), (6, 73), (94, 82), (70, 70), (11, 22), (23, 46), (5, 59), (29, 38), (82, 60), (34, 74), (55, 92), (51, 69), (78, 90), (84, 9), (72, 36), (83, 45), (38, 59), (90, 45), (6, 10), (82, 63), (47, 42), (81, 78), (54, 84), (64, 64), (26, 6), (33, 10), (62, 64), (86, 32), (57, 63), (44, 64), (62, 54), (41, 29), (96, 77)]","[0, 1, 0, 2, 0, 2, 0, 2, 1, 0, 0, 0, 0, 3, 4, 4, 0, 2, 1, 3, 0, 3, 1, 0, 0, 1, 2, 3, 2, 2, 2, 3, 1, 0, 1, 0, 2, 3, 2, 1, 0, 2, 0, 1, 0, 0, 0, 2, 0, 1, 0, 4, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 4, 0, 2, 0, 2, 2, 0, 0, 0, 1, 1, 1, 1, 0, 3, 2, 3, 3, 1, 1, 0, 1, 0, 4, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 3]"
444.npy,"[(2, 98), (15, 4), (41, 54), (60, 7), (15, 78), (25, 20), (7, 46), (75, 25), (73, 54), (74, 7), (34, 52), (28, 64), (40, 26), (60, 44), (15, 23), (55, 1), (2, 9), (22, 7), (90, 99), (50, 56), (53, 69), (64, 67), (61, 34), (88, 86), (83, 53), (83, 14), (48, 72), (49, 86), (10, 13), (74, 82), (30, 11), (12, 75), (86, 11), (3, 62), (35, 34), (16, 33), (74, 14), (8, 66), (82, 73), (8, 13), (90, 31), (0, 59), (81, 89), (77, 45), (8, 29), (35, 22), (82, 40), (57, 24), (38, 32), (89, 45), (74, 8), (60, 71), (88, 38), (83, 75), (99, 28), (1, 87), (9, 87), (25, 81), (97, 86), (32, 63), (25, 62), (19, 92), (28, 30), (58, 4), (70, 75), (86, 64), (23, 4), (12, 17), (86, 76), (9, 59), (17, 48), (36, 12), (95, 17), (46, 20), (89, 87), (48, 42), (57, 72), (89, 49), (33, 13), (78, 97), (61, 51), (35, 36), (94, 49), (86, 72), (15, 98), (20, 50), (43, 85), (38, 0), (50, 15), (40, 36), (96, 73), (91, 92), (90, 74), (70, 47), (45, 97), (58, 2), (88, 27), (71, 56), (75, 49), (39, 58)]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 2, 2, 0, 1, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
445.npy,"[(35, 50), (92, 37), (83, 0), (76, 28), (5, 74), (54, 84), (47, 16), (12, 79), (41, 63), (68, 11), (33, 63), (93, 13), (27, 87), (89, 68), (37, 75), (9, 42), (30, 98), (57, 6), (22, 30), (36, 38), (53, 15), (49, 41), (21, 60), (4, 71), (61, 53), (98, 65), (84, 90), (80, 71), (20, 29), (67, 7), (11, 14), (4, 18), (80, 93), (3, 84), (75, 87), (0, 58), (95, 61), (56, 47), (70, 9), (10, 65), (43, 9), (47, 20), (38, 27), (25, 85), (30, 8), (11, 55), (69, 81), (93, 8), (60, 6), (83, 69), (33, 7), (53, 24), (89, 45), (85, 80), (1, 14), (3, 47), (98, 66), (2, 30), (23, 27), (14, 69), (31, 98), (63, 45), (45, 84), (60, 90), (94, 25), (16, 15), (62, 20), (48, 26), (76, 32), (39, 41), (86, 86), (50, 55), (78, 9), (52, 54), (83, 9), (32, 91), (27, 53), (80, 65), (81, 73), (39, 9), (68, 83), (21, 19), (12, 80), (38, 6), (41, 23), (12, 10), (52, 23), (50, 2), (68, 33), (32, 12), (51, 47), (41, 61), (40, 91), (64, 59), (68, 64), (71, 24), (66, 66), (29, 66), (84, 59), (49, 73)]","[2, 0, 0, 0, 1, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 3, 2, 2, 2, 1, 1, 2, 1, 0, 0, 0, 0, 1, 0, 1, 2, 0, 2, 0, 1, 0, 1, 0, 0, 2, 1, 1, 0, 3, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 3, 0, 3, 0, 3, 0, 1, 0, 5, 0, 2, 3, 0, 0, 4, 0, 3, 2, 4, 1, 1, 3, 1, 0, 4, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]"
446.npy,"[(47, 22), (78, 42), (21, 50), (11, 84), (42, 79), (78, 57), (64, 73), (14, 98), (52, 18), (61, 28), (73, 99), (57, 0), (78, 64), (61, 42), (24, 11), (0, 27), (48, 93), (19, 23), (72, 15), (39, 80), (2, 8), (85, 42), (32, 14), (27, 64), (34, 18), (63, 52), (94, 46), (50, 23), (75, 90), (70, 26), (85, 1), (75, 55), (14, 91), (60, 84), (54, 78), (59, 40), (5, 57), (47, 32), (52, 73), (87, 87), (31, 0), (36, 53), (15, 85), (6, 90), (57, 73), (63, 90), (85, 67), (97, 73), (27, 79), (62, 31), (54, 71), (43, 58), (4, 96), (42, 72), (16, 85), (20, 86), (30, 87), (10, 14), (67, 67), (34, 0), (71, 25), (1, 20), (71, 59), (11, 64), (1, 60), (29, 94), (50, 60), (78, 8), (23, 82), (30, 48), (25, 68), (84, 37), (57, 82), (11, 91), (77, 23), (38, 29), (67, 88), (71, 44), (79, 86), (60, 24), (88, 77), (52, 94), (96, 97), (6, 89), (45, 21), (68, 20), (8, 33), (72, 94), (5, 62), (77, 31), (55, 63), (92, 68), (1, 23), (28, 8), (34, 17), (9, 20), (1, 6), (55, 2), (33, 84), (76, 0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
447.npy,"[(24, 43), (27, 77), (75, 11), (97, 43), (4, 98), (93, 82), (69, 22), (26, 90), (9, 73), (28, 48), (10, 7), (65, 43), (82, 42), (17, 3), (62, 44), (65, 12), (71, 72), (21, 5), (91, 27), (17, 26), (42, 31), (27, 61), (13, 46), (48, 6), (19, 25), (78, 18), (91, 3), (35, 7), (4, 96), (68, 92), (47, 23), (44, 27), (74, 85), (55, 20), (58, 78), (64, 77), (87, 58), (9, 0), (4, 74), (25, 30), (83, 63), (52, 31), (28, 74), (4, 31), (78, 44), (35, 42), (95, 23), (3, 30), (60, 14), (0, 43), (28, 20), (77, 46), (85, 73), (68, 73), (63, 32), (71, 44), (93, 58), (5, 18), (68, 22), (53, 86), (67, 88), (37, 16), (71, 58), (30, 20), (68, 20), (53, 40), (36, 67), (80, 83), (14, 87), (28, 29), (95, 43), (45, 2), (23, 16), (8, 2), (17, 47), (19, 22), (81, 54), (73, 27), (69, 90), (98, 36), (66, 67), (22, 52), (67, 86), (35, 79), (25, 98), (33, 73), (62, 47), (72, 55), (37, 19), (27, 86), (47, 46), (66, 39), (48, 60), (55, 33), (0, 69), (12, 83), (11, 32), (92, 23), (58, 64), (94, 92)]","[1, 1, 0, 0, 1, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 1, 0, 0, 2, 3, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 1, 0, 0, 1, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
448.npy,"[(87, 4), (67, 94), (28, 71), (0, 57), (80, 40), (75, 92), (79, 1), (48, 69), (4, 75), (57, 10), (68, 0), (24, 26), (13, 81), (39, 33), (60, 17), (56, 20), (71, 98), (15, 31), (34, 47), (4, 72), (15, 87), (58, 26), (34, 69), (52, 23), (17, 56), (51, 29), (16, 81), (74, 81), (48, 37), (33, 54), (60, 57), (19, 86), (97, 81), (20, 52), (49, 78), (25, 17), (83, 2), (29, 40), (54, 1), (86, 6), (19, 2), (61, 38), (0, 29), (5, 43), (3, 55), (95, 91), (20, 17), (38, 71), (80, 80), (35, 95), (93, 22), (14, 2), (3, 52), (22, 76), (98, 98), (75, 19), (66, 36), (41, 27), (60, 94), (34, 52), (3, 28), (81, 86), (71, 73), (6, 2), (38, 45), (53, 73), (92, 49), (12, 77), (99, 49), (60, 45), (53, 0), (66, 20), (61, 14), (99, 30), (6, 88), (13, 92), (27, 21), (65, 54), (96, 79), (85, 39), (47, 52), (49, 78), (26, 4), (15, 7), (37, 65), (94, 25), (61, 30), (11, 14), (38, 48), (98, 96), (54, 52), (15, 91), (39, 64), (63, 43), (44, 25), (49, 91), (53, 67), (0, 73), (26, 58), (47, 54)]","[2, 9, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 5, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 8, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 7, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0]"
449.npy,"[(92, 70), (57, 64), (83, 19), (96, 56), (87, 51), (6, 20), (2, 35), (77, 82), (1, 84), (40, 97), (11, 91), (51, 84), (4, 14), (92, 59), (12, 50), (88, 50), (33, 50), (2, 87), (19, 92), (28, 5), (99, 15), (66, 69), (12, 0), (98, 91), (75, 34), (26, 50), (83, 13), (42, 65), (89, 85), (39, 60), (67, 22), (15, 75), (74, 23), (42, 35), (31, 21), (84, 75), (15, 48), (36, 67), (84, 33), (61, 69), (31, 4), (65, 23), (47, 98), (54, 32), (84, 49), (46, 7), (9, 67), (3, 35), (51, 69), (88, 86), (43, 72), (61, 35), (77, 49), (97, 66), (69, 40), (56, 73), (92, 75), (21, 99), (31, 75), (69, 27), (62, 31), (50, 34), (97, 33), (82, 90), (38, 17), (10, 88), (25, 32), (40, 18), (59, 46), (25, 63), (82, 58), (29, 55), (74, 67), (64, 49), (78, 29), (81, 47), (33, 77), (97, 83), (6, 49), (9, 76), (48, 40), (23, 39), (99, 37), (96, 44), (2, 35), (83, 42), (39, 45), (24, 52), (10, 98), (92, 70), (59, 35), (1, 73), (4, 41), (10, 57), (52, 85), (71, 32), (26, 76), (40, 11), (21, 39), (52, 0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
450.npy,"[(3, 55), (82, 66), (80, 31), (71, 57), (58, 60), (88, 97), (27, 17), (97, 43), (79, 5), (57, 63), (19, 98), (55, 35), (89, 64), (94, 72), (63, 9), (66, 7), (58, 43), (40, 31), (3, 94), (55, 5), (79, 98), (11, 50), (43, 50), (41, 10), (35, 8), (52, 77), (94, 37), (25, 28), (77, 65), (97, 63), (80, 95), (10, 38), (63, 75), (28, 57), (98, 46), (67, 85), (26, 22), (3, 91), (33, 17), (91, 9), (69, 51), (67, 69), (34, 22), (54, 85), (20, 3), (26, 57), (75, 40), (26, 99), (47, 19), (6, 27), (90, 3), (4, 57), (33, 42), (23, 77), (8, 26), (91, 64), (88, 92), (57, 5), (70, 52), (4, 55), (82, 25), (30, 37), (92, 11), (51, 46), (1, 23), (17, 30), (92, 83), (9, 37), (8, 83), (52, 56), (54, 59), (59, 81), (76, 20), (14, 79), (16, 25), (24, 31), (88, 98), (20, 45), (31, 65), (47, 8), (12, 61), (7, 29), (70, 27), (20, 2), (46, 66), (69, 85), (90, 64), (58, 78), (82, 33), (87, 85), (68, 49), (22, 76), (6, 85), (32, 73), (16, 38), (13, 95), (60, 64), (82, 48), (48, 44), (2, 38)]","[0, 3, 3, 2, 1, 3, 0, 0, 4, 1, 0, 4, 6, 3, 4, 1, 6, 0, 0, 2, 2, 0, 1, 6, 1, 2, 0, 0, 4, 1, 1, 0, 5, 2, 1, 2, 0, 0, 2, 3, 1, 1, 0, 9, 0, 1, 3, 1, 1, 0, 2, 0, 0, 0, 0, 4, 4, 2, 0, 0, 5, 0, 3, 6, 0, 0, 1, 0, 0, 2, 1, 6, 4, 0, 0, 0, 3, 0, 3, 5, 0, 0, 3, 0, 6, 1, 6, 5, 3, 1, 2, 0, 0, 2, 0, 0, 1, 4, 10, 0]"
451.npy,"[(80, 78), (41, 72), (86, 4), (71, 48), (29, 89), (10, 62), (65, 22), (18, 93), (25, 70), (76, 66), (74, 28), (22, 11), (12, 43), (32, 6), (3, 72), (98, 1), (64, 19), (72, 80), (40, 95), (15, 84), (48, 44), (18, 24), (54, 22), (14, 97), (25, 15), (72, 95), (19, 77), (37, 92), (20, 89), (73, 2), (37, 26), (10, 96), (16, 16), (33, 3), (10, 41), (21, 15), (53, 17), (27, 81), (51, 97), (55, 21), (7, 27), (42, 21), (1, 11), (10, 38), (3, 48), (54, 68), (5, 43), (11, 59), (32, 42), (54, 31), (14, 96), (76, 24), (5, 38), (88, 46), (18, 40), (88, 71), (79, 74), (89, 67), (88, 89), (91, 81), (51, 13), (13, 69), (51, 86), (78, 33), (84, 7), (88, 51), (13, 74), (75, 86), (18, 77), (60, 10), (42, 30), (32, 79), (45, 81), (81, 68), (29, 0), (8, 78), (10, 35), (71, 33), (44, 39), (90, 63), (41, 86), (75, 20), (76, 76), (53, 40), (54, 71), (87, 50), (38, 32), (71, 20), (41, 54), (75, 44), (46, 6), (9, 16), (56, 80), (39, 32), (67, 53), (88, 56), (25, 21), (39, 33), (38, 70), (78, 91)]","[1, 1, 5, 6, 1, 0, 2, 0, 3, 4, 6, 0, 0, 1, 0, 1, 3, 1, 2, 0, 3, 0, 5, 0, 0, 1, 0, 1, 0, 1, 5, 0, 0, 1, 0, 0, 2, 1, 2, 5, 0, 3, 0, 0, 0, 3, 0, 0, 7, 5, 0, 3, 0, 5, 0, 3, 0, 2, 0, 2, 3, 0, 2, 8, 6, 4, 0, 0, 0, 6, 3, 1, 2, 0, 1, 0, 0, 7, 6, 6, 2, 4, 1, 3, 1, 4, 1, 2, 6, 3, 5, 0, 1, 1, 2, 3, 0, 3, 1, 1]"
452.npy,"[(9, 41), (6, 28), (83, 41), (74, 96), (55, 93), (78, 69), (56, 88), (70, 98), (92, 92), (52, 71), (31, 19), (53, 27), (32, 64), (23, 14), (55, 27), (38, 19), (84, 27), (76, 41), (65, 10), (50, 34), (89, 12), (88, 82), (93, 51), (54, 91), (33, 71), (25, 37), (22, 92), (52, 62), (71, 90), (63, 1), (69, 33), (79, 24), (95, 63), (19, 90), (5, 12), (28, 55), (26, 39), (0, 91), (14, 61), (84, 50), (58, 33), (77, 50), (47, 55), (0, 32), (81, 83), (10, 23), (38, 94), (42, 6), (37, 56), (60, 91), (21, 93), (38, 27), (66, 57), (56, 62), (89, 57), (15, 9), (93, 46), (98, 47), (56, 64), (30, 72), (24, 31), (30, 38), (68, 25), (33, 30), (33, 86), (73, 39), (98, 29), (42, 67), (51, 52), (16, 2), (25, 30), (90, 15), (45, 7), (67, 38), (34, 54), (40, 52), (12, 67), (77, 87), (93, 65), (40, 82), (97, 97), (80, 9), (82, 75), (52, 90), (51, 60), (12, 76), (47, 22), (48, 16), (89, 17), (73, 30), (62, 9), (95, 6), (63, 1), (56, 5), (43, 24), (84, 78), (97, 84), (32, 14), (73, 23), (61, 28)]","[0, 0, 4, 0, 0, 3, 0, 0, 1, 5, 1, 2, 2, 1, 1, 2, 1, 8, 1, 1, 1, 4, 3, 0, 1, 1, 0, 1, 0, 2, 1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 2, 0, 0, 4, 0, 0, 1, 1, 0, 0, 1, 5, 1, 5, 0, 5, 7, 4, 1, 0, 2, 0, 1, 0, 6, 1, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 3, 4, 0, 0, 0, 5, 0, 0, 0, 2, 2, 1, 1, 2, 0, 2, 2, 1, 3, 1, 2, 0, 0]"
453.npy,"[(53, 23), (42, 69), (25, 75), (58, 3), (86, 42), (81, 90), (53, 2), (20, 29), (34, 72), (73, 65), (34, 58), (30, 88), (35, 43), (10, 4), (23, 74), (44, 1), (33, 4), (72, 13), (69, 74), (60, 24), (5, 75), (44, 97), (1, 27), (44, 60), (34, 62), (35, 73), (56, 54), (41, 20), (11, 14), (68, 17), (21, 65), (12, 92), (24, 86), (44, 66), (52, 70), (19, 8), (43, 23), (78, 42), (75, 81), (87, 43), (34, 54), (49, 60), (40, 73), (35, 22), (97, 38), (81, 91), (28, 94), (36, 95), (24, 86), (26, 48), (38, 99), (63, 32), (29, 49), (92, 60), (48, 42), (93, 57), (63, 82), (85, 66), (71, 52), (22, 59), (35, 81), (34, 52), (98, 74), (77, 44), (53, 7), (78, 94), (10, 50), (2, 66), (55, 58), (65, 88), (97, 89), (50, 24), (8, 64), (1, 81), (9, 13), (39, 48), (3, 78), (55, 20), (23, 95), (63, 14), (78, 11), (49, 76), (64, 49), (53, 89), (18, 87), (13, 60), (95, 83), (99, 47), (72, 27), (99, 89), (18, 17), (54, 61), (20, 94), (78, 42), (33, 64), (98, 92), (17, 95), (17, 97), (75, 88), (49, 96)]","[1, 2, 0, 0, 1, 2, 1, 0, 0, 4, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 1, 1, 0, 1, 2, 0, 1, 2, 1, 2, 2, 0, 2, 1, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 2, 1, 4, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 2, 0, 2, 0, 1, 0, 0, 0, 1]"
454.npy,"[(73, 11), (39, 37), (77, 13), (6, 78), (96, 94), (53, 31), (48, 67), (72, 27), (55, 92), (69, 55), (37, 10), (51, 41), (45, 82), (59, 84), (66, 58), (98, 29), (92, 20), (21, 98), (44, 23), (64, 11), (24, 27), (23, 53), (64, 51), (19, 33), (58, 36), (73, 45), (39, 76), (42, 10), (20, 98), (36, 87), (39, 64), (81, 49), (89, 83), (71, 14), (29, 7), (18, 33), (90, 54), (40, 1), (47, 75), (10, 80), (28, 18), (43, 44), (18, 78), (89, 94), (50, 34), (65, 39), (75, 20), (30, 91), (42, 0), (10, 21), (24, 92), (79, 42), (67, 70), (42, 77), (69, 55), (39, 49), (18, 0), (79, 3), (84, 55), (32, 93), (93, 11), (72, 62), (4, 4), (6, 54), (65, 60), (25, 46), (64, 65), (8, 38), (81, 67), (54, 21), (37, 42), (95, 16), (3, 87), (25, 53), (32, 65), (1, 29), (50, 85), (9, 73), (76, 8), (66, 47), (73, 25), (79, 42), (17, 38), (9, 27), (20, 87), (55, 91), (5, 27), (22, 54), (45, 96), (8, 28), (97, 8), (47, 87), (82, 24), (22, 12), (42, 79), (66, 50), (16, 24), (13, 87), (7, 32), (42, 92)]","[0, 2, 1, 0, 0, 1, 1, 1, 2, 0, 1, 1, 0, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 0, 1, 0, 2, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 2, 1, 1, 2, 0, 0, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 0, 0, 3, 2, 0, 0, 0, 2, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 0, 1, 2, 1, 1, 0, 1, 0, 0, 0, 2]"
