image,pins,outputs
31.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4.364705956541002, 15.596078581176698, 1.4509804286062717, 0, 5.407843206077814, 15.160784471780062, 16.121568769216537, 22.513725709170103, 1.1490196380764246, 0, 16.815686393529177, 25.00392174720764, 29.396078664809465, 11.35686286445707, 0, 0, 8.686274575069547, 18.094117761589587, 21.34509825054556, 9.992157030850649, 0, 0, 0, 0, 3.4941176772117615, 5.0509804636240005, 0]"
32.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4431373067200184, 9.905882500112057, 9.960784435272217, 9.572549097239971, 2.376470595598221, 1.7764706164598465, 11.325490389950573, 11.03921583481133, 8.917647205293179, 9.784313863143325, 4.423529447987676, 1.8000000268220901, 3.3333333991467953, 1.5568627566099167, 7.925490293651819, 6.07058834284544, 0.0235294122248888, 0, 0, 0, 0, 0, 0]"
33.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 1.8980392664670944, 2.4588236212730408, 0, 0, 0, 3.1960784941911697, 12.003921762108803, 14.11372572183609, 0, 0, 0, 0, 0, 10.980392321944237, 0, 0, 0, 0, 2.7921569161117077, 16.709804160520434, 11.619607985019684, 4.694117695093155, 0, 5.980392270721495, 15.19607859943062, 16.611764887347817, 14.54901984333992, 6.494117766618729, 0, 0.4627451151609421, 0.1568627506494522, 0, 0, 0]"
34.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.698039319366217, 9.78823535144329, 6.552941203117371, 2.0039215981960297, 0, 0, 14.48235309869051, 23.36078441888094, 25.470588341355324, 26.419608019292355, 6.458823569118977, 0, 0, 0, 0.7294117957353592, 5.819607928395271, 2.2588235437870026, 0, 0, 0, 0, 0, 0]"
35.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3529411852359772, 12.341176582500339, 7.917647110298276, 0, 12.670588359236717, 11.698039332404733, 14.058823622763157, 19.48627470806241, 17.00784320384264, 0, 23.996078595519066, 26.560784559696913, 31.694117788225412, 24.22352960705757, 7.007843222469091, 0, 18.40784320794046, 27.537255039438605, 16.988235395401716, 10.090196166187525, 0.0313725508749485, 0, 0.517647061496973, 0.49019608087837696, 0, 0, 0]"
36.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 3.9647059217095375, 8.603921599686146, 0, 0, 0, 3.035294160246849, 18.11764725856483, 21.313725646585226, 1.3921568989753723, 0.1764705926179886, 0, 10.819607928395271, 26.968627711758018, 23.615686483681202, 16.200000070035458, 10.843137372285128, 0, 5.207843199372292, 15.788235452026129, 2.505882415920496, 0, 2.0274510122835636, 0, 0, 0, 0, 0, 0]"
37.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 1.6039216555655003, 1.4352941820397973, 0, 0, 0, 0, 8.525490313768387, 25.00784331280738, 17.498039323836565, 3.596078474074602, 0, 0, 0.20392157137393951, 9.996078522875905, 33.58823545463383, 7.1725491136312485, 0, 0, 6.678431425243616, 18.925490302965045, 33.784313859418035, 10.188235342502594, 0.2078431397676468, 0, 10.960784384980798, 21.188235379755497, 23.98431384563446, 25.20000014640391, 5.058823589235544, 0, 0, 0, 0, 0.34901961125433445, 0.29019607976078987]"
38.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 3.4823529720306396, 18.211764812469482, 15.890196196734905, 0.6117647364735603, 0, 2.321568675339222, 21.239215843379498, 16.10980398952961, 25.45490211993456, 8.925490267574787, 0, 17.443137384951115, 28.78039233572781, 3.180392215028405, 18.901960961520672, 5.011764753609896, 0, 20.13333342410624, 22.83137267641723, 16.145098159089684, 11.043137334287167, 0, 0, 0.38039215840399265, 0.8509803935885429, 0.6980392187833786, 0.09019608050584793, 0]"
39.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1019607931375504, 2.5058823823928833, 0.364705890417099, 0, 2.105882376432419, 17.529411882162094, 26.56862761080265, 31.03137268126011, 12.235294163227081, 0, 20.76078437268734, 31.83921587653458, 23.97647081129253, 28.725490426644683, 8.65098044462502, 0, 14.964705929160118, 24.509804042056203, 22.329411895945668, 7.133333409205079, 0.019607843831181526, 0, 0, 0, 0, 0, 0]"
40.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1568627506494522, 4.517647145316005, 0, 0.9960784614086151, 12.168627567589283, 6.235294168815017, 13.890196205116808, 11.203921725973487, 0, 9.49803926050663, 34.81176491547376, 27.850980566814542, 12.066666767001152, 0.5215686336159706, 0, 7.262745141983032, 23.992157015949488, 7.807843213900924, 0.06666667014360428, 0, 0, 0, 0, 0, 0, 0]"
41.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6901961117982864, 0.5960784628987312, 0, 0, 0.533333346247673, 13.137254998087883, 23.521568786352873, 8.886274583637714, 0, 5.478431403636932, 19.890196215361357, 20.80000014603138, 7.470588311553001, 0, 0, 12.870588269084692, 12.396078497171402, 0.5529411770403385, 0, 0, 0, 0, 0, 0, 0, 0]"
42.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3.105882376432419, 16.9098040163517, 8.50980395078659, 0, 2.501960828900337, 6.419607892632484, 23.72156878001988, 34.705882569774985, 17.298039317131042, 0, 17.023529581725597, 31.65490212291479, 28.168627589941025, 17.188235450536013, 3.3058823980391026, 0, 12.141176603734493, 25.105882542207837, 4.5215686578303576, 0, 0, 0, 0.4588235393166542, 3.858823575079441, 0, 0, 0]"
43.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4.329411797225475, 7.647058881819248, 0, 0, 0, 3.588235381990671, 16.41176492534578, 17.427451126277447, 0, 0, 0.2666666805744171, 11.933333564549685, 14.333333540707827, 7.517647144384682, 0, 0, 6.474509887397289, 14.533333498984575, 0, 0, 0, 0, 6.784313797950745, 7.788235399872065, 0, 0, 0]"
44.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0.4117647223174572, 6.596078522503376, 5.694117724895477, 0, 0, 6.364705972373486, 19.25882374122739, 25.62352967262268, 24.019608035683632, 0, 5.074509873986244, 20.85098058730364, 14.968627616763115, 27.694117905572057, 21.427451141178608, 0, 3.431372582912445, 4.576470650732517, 10.164705976843834, 20.223529582843184, 3.533333372324705, 0, 0, 0, 0.12156862765550613, 0.24313725531101227, 0, 0]"
45.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0.34117648378014565, 0, 0, 0, 0, 0, 0, 0, 0.5098039284348488, 0.18431372940540314, 0, 0, 11.33333346620202, 10.474509917199612, 16.2156863771379, 1.9960784576833248, 0, 0.30196079704910517, 20.82745116017759, 21.215686419047415, 6.603921607602388, 0, 0, 0.4627451170235872, 15.576470682397485, 6.231372602283955, 0, 0, 0, 0, 0, 0, 0, 0]"
46.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0.6117647141218185, 7.776470679789782, 9.121568724513054, 0.9450980573892593, 0, 0.6156862899661064, 18.384313888847828, 29.117647303268313, 35.45882377028465, 9.290196135640144, 0, 20.466666780412197, 31.666666904464364, 13.2039217595011, 25.58823549747467, 3.784313775599003, 0, 13.784313805401325, 27.788235483691096, 22.258823737502098, 7.729411870241165, 0, 0, 0, 0.9960784688591957, 0.8784314021468163, 0, 0]"
47.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0.4117647223174572, 6.596078522503376, 5.694117724895477, 0, 0, 6.364705972373486, 19.25882374122739, 25.62352967262268, 24.019608035683632, 0, 5.074509873986244, 20.85098058730364, 14.968627616763115, 27.694117905572057, 21.427451141178608, 0, 3.431372582912445, 4.576470650732517, 10.164705976843834, 20.223529582843184, 3.533333372324705, 0, 0, 0, 0.12156862765550613, 0.24313725531101227, 0, 0]"
48.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0.6117647141218185, 7.776470679789782, 9.121568724513054, 0.9450980573892593, 0, 0.6156862899661064, 18.384313888847828, 29.117647303268313, 35.45882377028465, 9.290196135640144, 0, 20.466666780412197, 31.666666904464364, 13.2039217595011, 25.58823549747467, 3.784313775599003, 0, 13.784313805401325, 27.788235483691096, 22.258823737502098, 7.729411870241165, 0, 0, 0, 0.9960784688591957, 0.8784314021468163, 0, 0]"
49.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 1.5882353372871876, 1.0000000149011612, 0, 0, 0, 0, 14.75686290487647, 6.313725553452969, 0, 4.8392157554626465, 2.2000000346451998, 0, 17.003921814262867, 14.533333534374833, 9.89019613713026, 17.211764834821224, 14.392157005146146, 0, 16.278431568294764, 30.784313928335905, 25.078431513160467, 19.94509820546955, 16.04705898463726, 0, 3.4941176921129227, 5.7647059466689825, 23.423529562540352, 25.792157041840255, 5.133333384990692, 0, 0, 0, 1.5294117936864495, 1.2980392426252365, 0]"
50.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 1.5882353372871876, 1.0000000149011612, 0, 0, 0, 0, 14.75686290487647, 6.313725553452969, 0, 4.8392157554626465, 2.2000000346451998, 0, 17.003921814262867, 14.533333534374833, 9.89019613713026, 17.211764834821224, 14.392157005146146, 0, 16.278431568294764, 30.784313928335905, 25.078431513160467, 19.94509820546955, 16.04705898463726, 0, 3.4941176921129227, 5.7647059466689825, 23.423529562540352, 25.792157041840255, 5.133333384990692, 0, 0, 0, 1.5294117936864495, 1.2980392426252365, 0]"
51.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.254902064800262, 5.501960813999176, 0, 0, 9.003921687602997, 16.509804129600525, 21.00784331560135, 10.752941250801086, 0, 6.25490203499794, 11.258823692798615, 14.509804159402847, 18.003921777009964, 2.501960813999176, 0, 18.752941250801086, 15.752941280603409, 0, 0, 0, 0, 10.003921657800674, 6.752941250801086, 0, 0, 0]"
52.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 1.6039216555655003, 1.4352941820397973, 0, 0, 0, 0, 8.525490313768387, 25.00784331280738, 17.498039323836565, 3.596078474074602, 0, 0, 0.20392157137393951, 9.996078522875905, 33.58823545463383, 7.1725491136312485, 0, 0, 6.678431425243616, 18.925490302965045, 33.784313859418035, 10.188235342502594, 0.2078431397676468, 0, 10.960784384980798, 21.188235379755497, 23.98431384563446, 25.20000014640391, 5.058823589235544, 0, 0, 0, 0, 0.34901961125433445, 0.29019607976078987]"
53.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 6.79215694963932, 6.176470652222633, 0, 15.294117748737335, 10.478431418538094, 0, 20.788235429674387, 21.082353055477142, 9.431372616440058, 22.12549026310444, 19.650980412960052, 0, 26.18039220571518, 40.61176484078169, 32.61568635888398, 29.690196231007576, 12.203921654261649, 0, 16.568627551198006, 32.690196201205254, 24.039215790107846, 19.66274524666369, 2.0705882534384727, 0, 1.5647059231996536, 3.058823600411415, 0, 0, 0]"
54.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0.6392157077789307, 10.627451092004776, 4.7568628042936325, 0, 0, 0, 9.188235327601433, 23.050980549305677, 13.415686406195164, 4.439215738326311, 6.501960888504982, 0, 5.694117650389671, 18.7647059680894, 26.823529589921236, 17.015686433762312, 10.901960985735059, 0, 4.792156931012869, 21.529411947354674, 10.972549077123404, 0.5215686336159706, 0, 0, 2.3803921788930893, 3.1529412176460028, 0, 0, 0]"
55.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.254902064800262, 5.501960813999176, 0, 0, 9.003921687602997, 16.509804129600525, 21.00784331560135, 10.752941250801086, 0, 6.25490203499794, 11.258823692798615, 14.509804159402847, 18.003921777009964, 2.501960813999176, 0, 18.752941250801086, 15.752941280603409, 0, 0, 0, 0, 10.003921657800674, 6.752941250801086, 0, 0, 0]"
56.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.270588345825672, 17.63529433682561, 3.9215686731040478, 6.639215799048543, 4.337254974059761, 0, 7.713725555688143, 17.12549035064876, 15.121568866074085, 19.941176757216454, 12.309804030694067, 0, 0, 0.019607843831181526, 3.9960785023868084, 9.04705886542797, 2.8666666820645332, 0, 0, 0, 0, 0, 0]"
57.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 2.7215686519630253, 14.388235392514616, 1.4313725624233484, 0, 0, 0, 9.356862783897668, 28.03137269662693, 4.658823572099209, 2.9647059217095375, 8.454901993274689, 0, 10.164705939590931, 21.94509816914797, 11.749019749462605, 22.52941197529435, 20.52156874909997, 0, 3.1176471039652824, 22.45882372185588, 18.65882369503379, 5.09411771222949, 0.5607843287289143, 0, 0, 0.8000000305473804, 0.20000000298023224, 0, 0]"
58.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4980392176657915, 8.46666676364839, 12.858823704067618, 10.623529561329633, 6.329411828890443, 0, 7.913725586608052, 17.862745290622115, 19.219608063343912, 10.450980555731803, 1.1098039355129004, 0, 5.945098079741001, 12.427451096475124, 4.2352941781282425, 0, 0, 0, 0, 0, 0, 0, 0]"
59.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0.2705882489681244, 0.5921568907797337, 4.13725496083498, 11.929411908611655, 1.4823529720306396, 0, 9.474509969353676, 5.764706000685692, 12.756862912327051, 23.168627753853798, 5.364705950021744, 0, 14.419607993215322, 14.788235392421484, 24.27450993657112, 18.819608034566045, 0.9529412090778351, 0, 4.250980410724878, 14.792156998068094, 21.50196098908782, 2.901960823684931, 0, 0, 0, 0, 5.262745164334774, 0, 0]"
60.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.46666667610406876, 7.705882467329502, 3.552941210567951, 0, 3.921568676829338, 17.23921591974795, 21.019608004949987, 29.05098072439432, 12.854902099817991, 0, 12.482353076338768, 33.55686307325959, 28.568627651780844, 14.792157046496868, 1.8352941609919071, 0, 12.674509935081005, 18.819608006626368, 2.2862745448946953, 0, 0, 0, 0.2509804032742977, 0.07450980693101883, 0, 0, 0]"
61.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4.329411797225475, 7.647058881819248, 0, 0, 0, 3.588235381990671, 16.41176492534578, 17.427451126277447, 0, 0, 0.2666666805744171, 11.933333564549685, 14.333333540707827, 7.517647144384682, 0, 0, 6.474509887397289, 14.533333498984575, 0, 0, 0, 0, 6.784313797950745, 7.788235399872065, 0, 0, 0]"
