0,1,2
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804121331_20190804121610_tile_1644.tif,"[(570, 681), (786, 190), (761, 778), (275, 836), (230, 376), (315, 197), (424, 679), (847, 812), (269, 776), (478, 486)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804121331_20190804121610_tile_1645.tif,"[(403, 338), (33, 481), (10, 637), (353, 234), (823, 142), (661, 320), (576, 215), (125, 369), (853, 874), (701, 196)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804121331_20190804121610_tile_1646.tif,"[(674, 835), (337, 761), (816, 352), (682, 314), (131, 188), (124, 601), (272, 95), (256, 592), (307, 528), (84, 804)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804121331_20190804121610_tile_1647.tif,"[(55, 373), (410, 429), (876, 562), (661, 749), (50, 117), (719, 168), (77, 666), (422, 737), (238, 827), (693, 330)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804121331_20190804121610_tile_1650.tif,"[(652, 46), (361, 804), (517, 228), (627, 310), (713, 125), (304, 874), (321, 619), (455, 110), (737, 556), (212, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804121331_20190804121610_tile_1655.tif,"[(249, 756), (437, 720), (364, 98), (334, 405), (745, 321), (664, 529), (792, 364), (515, 172), (211, 224), (663, 385)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804121331_20190804121610_tile_1657.tif,"[(705, 413), (727, 187), (157, 704), (751, 821), (307, 506), (867, 563), (133, 616), (612, 559), (100, 553), (32, 155)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822092149_20190822092450_tile_1698.tif,"[(464, 567), (594, 167), (585, 274), (66, 79), (790, 363), (301, 560), (620, 620), (484, 575), (121, 211), (379, 264)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822092149_20190822092450_tile_1699.tif,"[(878, 763), (367, 440), (338, 191), (829, 194), (767, 721), (214, 676), (891, 585), (720, 181), (653, 489), (719, 188)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822092149_20190822092450_tile_1700.tif,"[(185, 789), (412, 800), (590, 856), (843, 34), (114, 282), (388, 141), (833, 229), (153, 729), (355, 550), (269, 589)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822092149_20190822092450_tile_1701.tif,"[(774, 865), (342, 93), (177, 640), (80, 47), (58, 464), (717, 414), (81, 671), (316, 139), (876, 845), (735, 354)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822092149_20190822092450_tile_1702.tif,"[(476, 418), (807, 547), (716, 461), (881, 859), (115, 700), (278, 77), (543, 586), (194, 796), (29, 68), (377, 359)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822092149_20190822092450_tile_1703.tif,"[(194, 542), (193, 175), (739, 96), (57, 744), (240, 319), (543, 296), (202, 378), (595, 780), (1, 777), (857, 116)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822092149_20190822092450_tile_1704.tif,"[(49, 728), (633, 873), (274, 331), (600, 587), (655, 417), (877, 444), (592, 210), (338, 125), (357, 862), (571, 558)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822092149_20190822092450_tile_1705.tif,"[(308, 860), (49, 179), (455, 103), (65, 549), (105, 410), (487, 170), (42, 321), (583, 228), (631, 691), (753, 427)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822092149_20190822092450_tile_1706.tif,"[(652, 229), (39, 588), (160, 624), (440, 686), (685, 218), (895, 889), (730, 521), (327, 491), (505, 704), (692, 866)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822092149_20190822092450_tile_1707.tif,"[(265, 890), (158, 670), (804, 272), (291, 194), (493, 852), (514, 306), (94, 40), (759, 275), (552, 389), (880, 366)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822092149_20190822092450_tile_1711.tif,"[(128, 398), (769, 895), (843, 764), (281, 549), (1, 368), (445, 857), (262, 52), (215, 191), (221, 113), (541, 394)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822092149_20190822092450_tile_1713.tif,"[(47, 136), (102, 76), (515, 166), (5, 782), (496, 732), (875, 613), (407, 770), (811, 122), (386, 249), (136, 823)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822135802_20190822140055_tile_1751.tif,"[(859, 458), (736, 320), (242, 235), (894, 49), (688, 27), (578, 294), (779, 43), (667, 835), (650, 226), (602, 794)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822135802_20190822140055_tile_1752.tif,"[(129, 263), (697, 139), (204, 674), (57, 359), (104, 726), (699, 865), (551, 309), (191, 212), (574, 664), (232, 807)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822135802_20190822140055_tile_1753.tif,"[(210, 808), (824, 578), (145, 799), (348, 300), (209, 743), (644, 683), (39, 413), (104, 823), (570, 361), (653, 136)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822135802_20190822140055_tile_1754.tif,"[(739, 538), (212, 285), (426, 326), (463, 290), (434, 43), (170, 27), (612, 46), (334, 750), (460, 143), (87, 668)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822135802_20190822140055_tile_1755.tif,"[(892, 635), (347, 359), (279, 473), (839, 181), (557, 548), (257, 488), (678, 295), (654, 530), (66, 523), (387, 462)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822135802_20190822140055_tile_1756.tif,"[(252, 263), (837, 882), (39, 455), (664, 648), (433, 213), (761, 541), (348, 98), (144, 699), (559, 63), (516, 349)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822135802_20190822140055_tile_1757.tif,"[(230, 547), (482, 548), (532, 272), (564, 648), (300, 286), (223, 691), (518, 346), (751, 460), (295, 480), (549, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822135802_20190822140055_tile_1766.tif,"[(161, 53), (383, 142), (93, 288), (611, 512), (586, 19), (376, 722), (254, 77), (148, 279), (81, 806), (135, 739)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823095034_20190823095347_tile_1808.tif,"[(509, 405), (865, 432), (185, 39), (556, 524), (162, 8), (741, 170), (566, 810), (481, 795), (724, 159), (382, 104)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823095034_20190823095347_tile_1809.tif,"[(517, 364), (327, 466), (453, 409), (439, 4), (849, 344), (207, 840), (357, 771), (334, 343), (552, 243), (67, 743)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823095034_20190823095347_tile_1810.tif,"[(496, 729), (341, 554), (526, 221), (631, 416), (342, 98), (720, 894), (179, 835), (426, 867), (432, 462), (93, 759)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823095034_20190823095347_tile_1818.tif,"[(159, 633), (154, 39), (207, 598), (352, 526), (113, 624), (475, 641), (24, 328), (466, 697), (496, 717), (581, 111)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823095034_20190823095347_tile_1819.tif,"[(0, 132), (20, 380), (411, 395), (766, 93), (611, 741), (179, 391), (106, 510), (478, 445), (711, 0), (443, 892)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823095034_20190823095347_tile_1820.tif,"[(651, 144), (76, 470), (581, 822), (745, 619), (342, 88), (698, 739), (70, 898), (164, 37), (414, 817), (531, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823095034_20190823095347_tile_1821.tif,"[(719, 312), (670, 154), (159, 474), (533, 193), (81, 832), (276, 409), (852, 324), (158, 339), (315, 625), (539, 303)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823095034_20190823095347_tile_1822.tif,"[(712, 687), (349, 92), (332, 713), (156, 558), (561, 241), (162, 161), (587, 818), (332, 827), (840, 428), (636, 590)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823095034_20190823095347_tile_1823.tif,"[(512, 77), (185, 313), (309, 156), (355, 520), (53, 735), (484, 51), (828, 788), (724, 754), (241, 611), (264, 534)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823095034_20190823095347_tile_1824.tif,"[(395, 833), (675, 525), (421, 411), (148, 461), (659, 849), (98, 649), (359, 865), (230, 794), (333, 454), (211, 59)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804134228_20190804134450_tile_1868.tif,"[(884, 748), (861, 478), (640, 258), (189, 437), (307, 577), (604, 195), (678, 497), (178, 151), (365, 829), (847, 442)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804134228_20190804134450_tile_1869.tif,"[(834, 694), (175, 546), (98, 270), (291, 310), (219, 293), (339, 317), (85, 427), (311, 81), (15, 69), (721, 38)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804134228_20190804134450_tile_1878.tif,"[(342, 362), (188, 295), (241, 178), (276, 494), (677, 511), (162, 21), (268, 477), (593, 50), (805, 245), (634, 871)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823125732_20190823130048_tile_1918.tif,"[(545, 456), (628, 724), (53, 159), (741, 667), (618, 288), (702, 436), (744, 115), (821, 260), (651, 17), (379, 554)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823125732_20190823130048_tile_1919.tif,"[(742, 692), (659, 625), (60, 90), (466, 611), (104, 710), (56, 685), (553, 259), (438, 125), (111, 259), (762, 79)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823125732_20190823130048_tile_1920.tif,"[(882, 594), (102, 688), (527, 895), (664, 474), (56, 166), (740, 1), (70, 448), (306, 605), (516, 43), (241, 131)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823125732_20190823130048_tile_1921.tif,"[(541, 760), (156, 255), (496, 71), (432, 536), (749, 34), (219, 521), (724, 402), (197, 848), (157, 393), (205, 260)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823125732_20190823130048_tile_1922.tif,"[(415, 701), (306, 896), (724, 493), (287, 585), (220, 687), (51, 149), (453, 829), (719, 393), (101, 345), (890, 689)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823125732_20190823130048_tile_1923.tif,"[(774, 772), (73, 228), (894, 483), (419, 117), (743, 746), (346, 479), (233, 476), (457, 485), (220, 42), (835, 875)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823125732_20190823130048_tile_1924.tif,"[(645, 253), (794, 503), (476, 727), (736, 312), (124, 433), (197, 597), (628, 668), (763, 839), (353, 754), (81, 677)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823125732_20190823130048_tile_1925.tif,"[(99, 409), (887, 665), (90, 549), (700, 470), (637, 752), (887, 472), (571, 532), (889, 406), (315, 677), (533, 270)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823125732_20190823130048_tile_1927.tif,"[(307, 699), (255, 321), (627, 29), (309, 248), (222, 466), (826, 580), (713, 427), (730, 837), (485, 681), (461, 85)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823125732_20190823130048_tile_1930.tif,"[(595, 251), (584, 465), (365, 287), (611, 168), (675, 454), (274, 473), (421, 406), (746, 433), (100, 536), (782, 488)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823080230_20190823080526_tile_1969.tif,"[(422, 597), (507, 773), (462, 819), (48, 815), (164, 288), (312, 748), (223, 106), (326, 792), (532, 146), (683, 870)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823080230_20190823080526_tile_1978.tif,"[(807, 44), (859, 56), (580, 454), (585, 429), (852, 192), (356, 132), (192, 365), (212, 346), (422, 55), (365, 527)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823080230_20190823080526_tile_1980.tif,"[(266, 329), (380, 249), (33, 189), (260, 619), (166, 234), (438, 24), (430, 674), (252, 470), (458, 586), (797, 376)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823080230_20190823080526_tile_1982.tif,"[(773, 138), (471, 242), (96, 313), (513, 420), (848, 272), (818, 7), (124, 637), (80, 893), (431, 508), (392, 192)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823080230_20190823080526_tile_1983.tif,"[(454, 372), (113, 869), (15, 676), (111, 620), (571, 709), (795, 123), (400, 291), (843, 739), (473, 468), (894, 446)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823080230_20190823080526_tile_1984.tif,"[(608, 877), (59, 896), (38, 260), (874, 587), (212, 600), (473, 563), (892, 25), (628, 273), (653, 350), (50, 103)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823080230_20190823080526_tile_1985.tif,"[(522, 676), (332, 859), (673, 642), (277, 136), (839, 635), (99, 496), (399, 233), (12, 530), (440, 37), (736, 295)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823080230_20190823080526_tile_1986.tif,"[(575, 654), (360, 53), (334, 131), (146, 875), (525, 23), (231, 45), (153, 513), (569, 810), (142, 275), (465, 393)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823080230_20190823080526_tile_1987.tif,"[(516, 851), (85, 536), (623, 535), (605, 485), (651, 650), (678, 565), (440, 739), (881, 144), (878, 473), (820, 322)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823070853_20190823071152_tile_2023.tif,"[(737, 305), (110, 842), (840, 738), (348, 262), (415, 747), (52, 78), (633, 368), (660, 289), (279, 837), (617, 615)]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823070853_20190823071152_tile_2024.tif,"[(113, 406), (138, 462), (223, 658), (543, 147), (453, 232), (562, 209), (436, 518), (409, 894), (120, 148), (348, 220)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823070853_20190823071152_tile_2025.tif,"[(764, 344), (90, 116), (632, 687), (856, 716), (571, 286), (324, 232), (523, 471), (184, 649), (171, 143), (856, 724)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823070853_20190823071152_tile_2027.tif,"[(351, 826), (720, 474), (736, 93), (475, 609), (798, 791), (63, 768), (718, 82), (684, 631), (64, 342), (448, 270)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823070853_20190823071152_tile_2030.tif,"[(324, 817), (289, 550), (31, 119), (842, 464), (630, 253), (707, 477), (721, 620), (187, 512), (892, 153), (591, 442)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823070853_20190823071152_tile_2032.tif,"[(70, 166), (785, 601), (487, 699), (120, 256), (184, 486), (877, 162), (297, 429), (659, 411), (382, 458), (621, 755)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823070853_20190823071152_tile_2034.tif,"[(480, 846), (491, 625), (388, 635), (476, 359), (832, 656), (159, 619), (254, 757), (652, 538), (442, 233), (609, 44)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823070853_20190823071152_tile_2036.tif,"[(619, 373), (140, 405), (788, 131), (880, 845), (416, 168), (683, 233), (356, 560), (623, 572), (135, 720), (625, 699)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823070853_20190823071152_tile_2037.tif,"[(364, 423), (471, 663), (125, 477), (604, 678), (559, 199), (514, 440), (212, 378), (857, 512), (1, 491), (123, 638)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823070853_20190823071152_tile_2041.tif,"[(315, 343), (888, 443), (39, 497), (487, 822), (578, 128), (811, 367), (592, 867), (835, 354), (872, 893), (623, 725)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823083119_20190823083425_tile_2080.tif,"[(687, 644), (369, 558), (865, 839), (253, 244), (60, 267), (851, 335), (52, 152), (480, 544), (319, 757), (539, 277)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823083119_20190823083425_tile_2082.tif,"[(890, 708), (396, 831), (766, 121), (487, 762), (565, 618), (700, 38), (12, 519), (693, 50), (351, 833), (109, 646)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823083119_20190823083425_tile_2083.tif,"[(366, 569), (336, 810), (519, 846), (708, 209), (380, 502), (334, 514), (494, 301), (605, 569), (17, 256), (607, 249)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823083119_20190823083425_tile_2084.tif,"[(748, 441), (811, 228), (619, 56), (593, 494), (680, 642), (499, 86), (197, 666), (534, 816), (149, 889), (380, 749)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823083119_20190823083425_tile_2085.tif,"[(779, 494), (119, 699), (355, 52), (187, 873), (302, 20), (489, 374), (357, 799), (703, 140), (875, 202), (669, 249)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823083119_20190823083425_tile_2086.tif,"[(0, 495), (238, 372), (564, 411), (6, 657), (152, 62), (142, 131), (680, 140), (333, 759), (119, 357), (715, 647)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823083119_20190823083425_tile_2087.tif,"[(124, 48), (0, 586), (853, 388), (316, 464), (563, 814), (523, 199), (713, 581), (51, 72), (726, 377), (455, 712)]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823083119_20190823083425_tile_2090.tif,"[(874, 734), (207, 203), (54, 608), (560, 827), (38, 79), (6, 73), (677, 794), (614, 408), (578, 25), (210, 104)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823083119_20190823083425_tile_2091.tif,"[(536, 337), (269, 787), (233, 564), (208, 621), (548, 410), (531, 572), (702, 707), (499, 733), (589, 741), (523, 186)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823083119_20190823083425_tile_2093.tif,"[(397, 262), (130, 511), (650, 661), (349, 143), (111, 169), (134, 890), (79, 523), (250, 736), (120, 123), (323, 722)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823083119_20190823083425_tile_2095.tif,"[(754, 487), (24, 583), (30, 10), (501, 752), (540, 473), (538, 275), (510, 300), (619, 452), (154, 349), (442, 801)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823083119_20190823083425_tile_2097.tif,"[(672, 678), (557, 170), (884, 49), (512, 422), (547, 297), (764, 324), (35, 564), (55, 700), (505, 290), (506, 443)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823065938_20190823070236_tile_2136.tif,"[(165, 248), (318, 674), (317, 238), (598, 667), (167, 42), (117, 481), (7, 615), (691, 420), (382, 589), (850, 666)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823065938_20190823070236_tile_2137.tif,"[(438, 104), (111, 560), (260, 194), (216, 64), (676, 505), (376, 356), (197, 231), (696, 260), (589, 118), (135, 450)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823065938_20190823070236_tile_2140.tif,"[(654, 120), (357, 580), (111, 334), (140, 89), (451, 738), (183, 223), (443, 306), (782, 452), (398, 558), (571, 105)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823065938_20190823070236_tile_2141.tif,"[(631, 682), (698, 209), (361, 374), (293, 363), (699, 54), (212, 374), (788, 95), (419, 698), (526, 105), (248, 601)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823065938_20190823070236_tile_2142.tif,"[(591, 635), (55, 694), (673, 25), (762, 656), (672, 207), (461, 249), (567, 867), (234, 210), (831, 108), (67, 621)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823065938_20190823070236_tile_2143.tif,"[(335, 882), (227, 285), (759, 326), (729, 663), (730, 513), (40, 406), (133, 54), (814, 193), (539, 18), (346, 513)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823065938_20190823070236_tile_2145.tif,"[(200, 172), (122, 704), (271, 277), (133, 549), (730, 236), (851, 116), (169, 240), (246, 321), (33, 662), (21, 287)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823065938_20190823070236_tile_2147.tif,"[(702, 307), (640, 881), (428, 313), (448, 721), (132, 136), (547, 728), (862, 850), (705, 32), (561, 690), (449, 809)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823065938_20190823070236_tile_2151.tif,"[(298, 162), (462, 769), (629, 172), (98, 695), (381, 145), (796, 66), (684, 698), (487, 777), (353, 488), (253, 661)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823065938_20190823070236_tile_2153.tif,"[(62, 210), (41, 762), (705, 803), (752, 116), (550, 438), (316, 122), (335, 17), (74, 22), (705, 248), (771, 209)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823074026_20190823074323_tile_2192.tif,"[(236, 790), (46, 82), (267, 515), (576, 42), (38, 471), (243, 71), (614, 276), (535, 300), (845, 197), (828, 294)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823074026_20190823074323_tile_2194.tif,"[(376, 813), (762, 879), (23, 110), (77, 11), (808, 876), (462, 439), (619, 580), (6, 65), (326, 727), (773, 780)]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823074026_20190823074323_tile_2195.tif,"[(203, 854), (642, 735), (293, 650), (840, 667), (859, 106), (156, 520), (153, 780), (374, 332), (686, 666), (342, 679)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823074026_20190823074323_tile_2196.tif,"[(533, 353), (287, 593), (133, 208), (346, 828), (339, 578), (498, 744), (97, 593), (739, 277), (391, 779), (187, 410)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
